Nome,Matrícula,Ranking,Curso
Clara,145728,68,Computacao
Celia,767723,56,Direito
Julia,670946,96,Fisica
Flora,182460,69,Engenharia
Jose,554106,51,Administracao
Lucas,964297,38,Matematica
Lucia,108467,36,Quimica
Rodrigo,847104,82,Quimica
Zeca,192191,34,Direito
Pedro,850049,35,Quimica
Zeca,734845,15,Letras
Jose,232781,12,Matematica
Jose,814122,33,Engenharia
Ana,713256,51,Quimica
Ana,151567,22,Letras
Celia,783535,56,Direito
Joao,894345,46,Fisica
Joao,445725,17,Quimica
Lucas,264469,11,Medicina
Jose,335354,49,Fisica
Zeca,310222,79,Administracao
Celia,555539,35,Medicina
Luisa,185666,14,Quimica
Jose,929601,47,Administracao
Zeca,504067,95,Direito
Marcia,467549,55,Medicina
Luis,852022,48,Matematica
Marcos,232235,39,Odontologia
Lucia,135152,41,Odontologia
Lucia,537680,22,Engenharia
Pedro,243942,20,Letras
Lucas,424312,59,Quimica
Joao,549911,69,Engenharia
Pedro,652610,73,Letras
Lucia,767430,32,Medicina
Ana,938873,13,Computacao
Marcia,847551,33,Computacao
Celia,746675,22,Computacao
Ana,905479,59,Odontologia
Lucia,370612,11,Administracao
Zeca,542075,75,Matematica
Rodrigo,968490,18,Odontologia
Flora,757515,54,Odontologia
Lucia,873871,98,Quimica
Julia,762248,15,Engenharia
Celia,713901,14,Direito
Clara,785109,61,Matematica
Lucas,364839,80,Computacao
Celia,914598,61,Medicina
Marcos,866511,89,Engenharia
Luis,520840,36,Quimica
Lucia,332006,28,Computacao
Lara,143279,99,Direito
Flora,280123,42,Administracao
Amanda,219664,65,Quimica
Julia,806946,25,Engenharia
Clara,811917,96,Quimica
Joao,798472,44,Medicina
Rodrigo,830809,28,Quimica
Clara,526966,11,Odontologia
Jose,678284,44,Odontologia
Marcia,199226,17,Letras
Lucas,622208,27,Direito
Zeca,234101,63,Engenharia
Ana,306079,75,Direito
Zeca,262256,62,Quimica
Ana,518407,36,Fisica
Amanda,256472,97,Administracao
Marcos,438952,23,Fisica
Ana,126064,19,Direito
Marcia,347835,57,Odontologia
Luisa,817947,99,Odontologia
Luisa,165948,68,Fisica
Luis,993524,36,Fisica
Flora,830684,48,Letras
Marcia,725453,63,Direito
Lucas,283883,93,Computacao
Amanda,599395,24,Odontologia
Marcos,545515,67,Quimica
Rodrigo,220566,13,Engenharia
Zeca,967098,44,Letras
Luis,733299,63,Quimica
Lucas,805057,78,Computacao
Rodrigo,998094,57,Engenharia
Lucia,928775,24,Odontologia
Lara,694045,84,Engenharia
Rodrigo,577207,91,Direito
Marcos,248915,51,Engenharia
Marcos,141591,87,Fisica
Tiago,780216,58,Odontologia
Ana,480516,79,Computacao
Tiago,774179,97,Administracao
Julia,255915,55,Medicina
Lucia,627762,40,Odontologia
Tiago,428464,45,Fisica
Amanda,390297,23,Direito
Maria,193412,94,Quimica
Julia,754980,71,Direito
Marcos,739751,13,Administracao
Marcos,172931,44,Medicina
Ana,132068,95,Direito
Flora,161216,85,Engenharia
Rodrigo,803920,93,Engenharia
Marcos,191620,88,Quimica
Pedro,715723,36,Letras
Tiago,714183,83,Quimica
Amanda,102790,80,Letras
Celia,850997,92,Engenharia
Zeca,952915,49,Computacao
Lara,322822,71,Medicina
Luisa,419836,95,Quimica
Julia,212716,74,Direito
Clara,533722,19,Odontologia
Pedro,171246,67,Computacao
Ana,981998,70,Fisica
Marcia,702075,29,Fisica
Lucia,319457,43,Matematica
Joao,754866,72,Letras
Zeca,400223,43,Medicina
Ana,736417,80,Administracao
Marcia,732111,29,Administracao
Lucas,540010,84,Odontologia
Tiago,142208,74,Odontologia
Luisa,180209,11,Matematica
Luis,675405,91,Fisica
Luisa,426985,25,Engenharia
Lara,164722,65,Matematica
Maria,318322,85,Administracao
Marcos,244331,68,Engenharia
Marcos,797231,98,Direito
Lucas,629550,53,Administracao
Tiago,134280,18,Matematica
Julia,861276,11,Letras
Lucia,413819,40,Medicina
Lucia,897858,12,Engenharia
Luisa,330919,11,Fisica
Marcos,206206,55,Matematica
Marcia,935455,20,Direito
Jose,856863,41,Quimica
Celia,805946,39,Odontologia
Maria,592151,30,Direito
Clara,692157,31,Medicina
Julia,643109,47,Letras
Zeca,978602,16,Matematica
Lucas,310468,96,Engenharia
Julia,372769,94,Engenharia
Julia,868218,62,Quimica
Tiago,483226,35,Computacao
Lara,223578,18,Direito
Flora,796655,95,Administracao
Jose,386622,13,Direito
Pedro,937529,60,Direito
Marcos,890543,60,Odontologia
Clara,247122,43,Direito
Rodrigo,345318,40,Odontologia
Lara,644799,61,Engenharia
Flora,958907,59,Direito
Lucas,639646,35,Quimica
Flora,806517,52,Administracao
Julia,222506,37,Medicina
Lucia,770346,60,Medicina
Maria,888279,56,Direito
Tiago,326534,31,Matematica
Lucas,827787,65,Fisica
Amanda,547356,72,Matematica
Flora,644712,70,Letras
Celia,624785,61,Quimica
Clara,527515,93,Fisica
Rodrigo,769107,71,Direito
Luisa,855549,10,Administracao
Lucas,458104,83,Direito
Amanda,371856,20,Matematica
Marcos,913082,89,Odontologia
Maria,385243,35,Computacao
Joao,415129,34,Quimica
Lucia,750025,70,Fisica
Marcos,228080,47,Matematica
Rodrigo,201950,21,Fisica
Lucas,842709,37,Engenharia
Celia,477303,38,Medicina
Joao,847397,75,Computacao
Celia,161160,79,Letras
Joao,397067,31,Odontologia
Ana,827847,56,Letras
Clara,463983,54,Odontologia
Marcia,562720,74,Administracao
Julia,873807,77,Engenharia
Rodrigo,497533,65,Engenharia
Marcia,921306,49,Fisica
Marcia,965540,93,Letras
Tiago,505389,24,Letras
Joao,406702,46,Matematica
Clara,606616,79,Fisica
Tiago,526027,40,Letras
Clara,364229,61,Direito
Amanda,752955,51,Letras
Celia,270707,62,Administracao
Joao,860034,36,Engenharia
Joao,176787,95,Odontologia
Luisa,626926,93,Matematica
Joao,123237,82,Fisica
Celia,826774,20,Direito
Ana,805917,59,Matematica
Jose,284237,93,Odontologia
Flora,200764,55,Administracao
Flora,150581,70,Engenharia
Flora,568273,80,Engenharia
Joao,438565,25,Letras
Ana,743205,90,Quimica
Luis,792612,83,Fisica
Luis,132226,18,Fisica
Maria,166518,51,Computacao
Marcos,953665,89,Letras
Clara,186699,14,Computacao
Jose,990352,98,Engenharia
Lucas,600853,26,Quimica
Celia,520367,17,Medicina
Flora,280204,35,Fisica
Pedro,493009,26,Administracao
Lara,136011,43,Engenharia
Joao,886080,40,Matematica
Luisa,854451,76,Letras
Clara,427749,88,Direito
Maria,841949,93,Medicina
Marcia,410312,57,Letras
Ana,568520,29,Medicina
Ana,334008,74,Engenharia
Lucas,554336,86,Quimica
Marcia,903421,37,Odontologia
Clara,167809,23,Matematica
Lucia,670728,91,Administracao
Clara,847854,49,Matematica
Jose,763622,46,Matematica
Luis,450077,53,Letras
Clara,736508,73,Engenharia
Zeca,946163,60,Letras
Joao,399744,19,Matematica
Clara,874306,96,Medicina
Joao,592941,64,Engenharia
Lara,432253,40,Odontologia
Joao,333134,41,Quimica
Marcos,225343,56,Letras
Luis,282316,28,Fisica
Jose,355724,88,Engenharia
Zeca,825069,68,Administracao
Lucas,547789,65,Letras
Tiago,405187,32,Letras
Pedro,463680,61,Engenharia
Lucia,793998,91,Odontologia
Jose,256188,17,Computacao
Lucas,551306,55,Computacao
Flora,111000,70,Administracao
Lucas,958125,86,Odontologia
Amanda,963127,54,Computacao
Zeca,927746,98,Letras
Tiago,317084,52,Fisica
Lucia,875579,24,Odontologia
Lara,121821,18,Medicina
Julia,517411,54,Direito
Luisa,486417,26,Computacao
Luis,940267,70,Letras
Lara,547372,76,Odontologia
Pedro,781304,83,Quimica
Pedro,155080,16,Administracao
Luisa,924445,94,Odontologia
Clara,679268,15,Engenharia
Flora,538530,39,Quimica
Tiago,611744,56,Odontologia
Clara,918033,16,Odontologia
Clara,888467,44,Engenharia
Celia,599862,26,Computacao
Rodrigo,908991,13,Direito
Lucia,997848,96,Engenharia
Zeca,133212,63,Engenharia
Joao,688521,80,Direito
Marcos,316850,20,Quimica
Luisa,638313,56,Computacao
Flora,322094,76,Administracao
Clara,986486,57,Matematica
Lucas,937950,85,Engenharia
Marcia,981375,96,Engenharia
Ana,748467,21,Medicina
Tiago,222989,14,Quimica
Celia,546841,12,Fisica
Julia,139027,53,Fisica
Ana,252980,26,Medicina
Celia,472570,25,Letras
Flora,391008,65,Fisica
Lara,833232,76,Fisica
Tiago,287138,76,Computacao
Julia,934446,28,Engenharia
Lucia,799526,67,Engenharia
Rodrigo,639081,14,Direito
Tiago,348648,12,Medicina
Luis,333800,13,Computacao
Amanda,400769,59,Matematica
Julia,700768,38,Quimica
Marcos,138319,70,Engenharia
Julia,368662,54,Computacao
Tiago,290487,94,Quimica
Luis,325049,14,Medicina
Ana,665075,65,Computacao
Joao,573909,24,Computacao
Tiago,646835,47,Computacao
Julia,383469,85,Computacao
Marcia,294081,92,Medicina
Joao,834388,73,Engenharia
Julia,859711,39,Engenharia
Luisa,568712,18,Fisica
Ana,304161,24,Letras
Lara,958536,80,Medicina
Julia,632962,21,Odontologia
Zeca,136607,17,Administracao
Rodrigo,724249,41,Medicina
Pedro,587581,14,Quimica
Zeca,563889,69,Engenharia
Joao,561794,95,Computacao
Joao,627897,57,Matematica
Luisa,594958,92,Engenharia
Flora,456307,62,Letras
Lucas,215553,90,Matematica
Lucia,749592,17,Computacao
Lucia,491438,17,Odontologia
Celia,293390,95,Fisica
Luis,100994,78,Matematica
Amanda,820512,20,Engenharia
Amanda,342805,34,Computacao
Rodrigo,917026,66,Direito
Amanda,653178,34,Medicina
Tiago,930278,41,Medicina
Pedro,189736,20,Computacao
Lucas,958487,48,Medicina
Lucas,804725,72,Medicina
Marcia,402800,44,Engenharia
Lucas,876494,18,Letras
Pedro,319310,64,Computacao
Tiago,568136,61,Medicina
Amanda,413748,70,Odontologia
Pedro,913088,79,Direito
Ana,700146,61,Direito
Lara,852262,93,Matematica
Luis,634951,19,Administracao
Marcos,510305,11,Matematica
Luisa,152182,44,Administracao
Amanda,801283,35,Fisica
Amanda,181537,44,Engenharia
Tiago,772877,31,Medicina
Luis,260667,46,Odontologia
Tiago,836785,95,Computacao
Luisa,728156,48,Engenharia
Maria,165041,77,Administracao
Julia,138038,53,Direito
Maria,363229,76,Administracao
Ana,236822,12,Matematica
Flora,186454,30,Direito
Luis,797083,46,Engenharia
Tiago,314311,14,Administracao
Amanda,571394,66,Administracao
Tiago,468823,52,Fisica
Luis,270457,23,Matematica
Pedro,964537,97,Direito
Lara,762399,27,Medicina
Lucas,122650,96,Direito
Celia,195523,93,Administracao
Ana,891817,82,Medicina
Marcia,812175,73,Administracao
Lara,756982,39,Odontologia
Amanda,381927,44,Computacao
Lucas,400538,32,Administracao
Luisa,953226,23,Medicina
Lucia,667661,84,Medicina
Zeca,660827,35,Administracao
Celia,950592,62,Administracao
Lucas,893425,36,Fisica
Zeca,239180,46,Medicina
Zeca,839062,77,Administracao
Pedro,709953,27,Fisica
Clara,131086,89,Computacao
Luisa,772283,34,Fisica
Flora,313744,10,Quimica
Joao,535886,28,Fisica
Luis,222088,44,Fisica
Marcia,453818,45,Letras
Lara,894333,57,Quimica
Rodrigo,893450,99,Matematica
Amanda,796944,32,Medicina
Flora,865112,51,Fisica
Celia,779551,36,Administracao
Marcos,551235,44,Direito
Jose,309527,23,Administracao
Lucas,999928,22,Odontologia
Amanda,827588,30,Engenharia
Lucas,526815,25,Computacao
Jose,300109,62,Quimica
Maria,191892,57,Direito
Marcia,262220,69,Letras
Tiago,665241,51,Administracao
Tiago,684410,52,Medicina
Joao,805248,94,Odontologia
Ana,592554,37,Direito
Pedro,530363,34,Letras
Rodrigo,466882,44,Administracao
Lucas,466335,79,Letras
Lucas,756193,96,Matematica
Marcia,196614,23,Odontologia
Amanda,231434,42,Direito
Pedro,314385,93,Administracao
Pedro,801005,45,Fisica
Clara,736675,39,Engenharia
Zeca,119604,42,Matematica
Joao,773568,26,Letras
Lucia,218352,37,Letras
Flora,390934,14,Medicina
Lucia,560123,93,Computacao
Marcos,923777,82,Medicina
Ana,555146,60,Computacao
Tiago,576524,60,Direito
Pedro,817745,72,Matematica
Luis,481099,14,Administracao
Lucia,484841,54,Administracao
Celia,197640,76,Fisica
Celia,733525,49,Engenharia
Julia,450683,23,Quimica
Tiago,138450,12,Direito
Pedro,610954,33,Fisica
Luisa,985941,88,Medicina
Lara,878108,41,Direito
Rodrigo,370362,95,Medicina
Luis,673378,72,Direito
Luisa,995066,47,Matematica
Joao,403037,78,Medicina
Marcos,808963,57,Odontologia
Lara,107931,87,Letras
Amanda,333297,26,Letras
Marcos,466841,17,Computacao
Marcia,438698,75,Administracao
Marcos,665228,38,Odontologia
Rodrigo,713027,75,Direito
Joao,749285,49,Engenharia
Lucia,591924,83,Administracao
Maria,150471,52,Computacao
Ana,386899,31,Matematica
Lucia,219018,11,Letras
Luis,928869,18,Direito
Amanda,700148,90,Matematica
Ana,991382,86,Engenharia
Julia,190690,23,Matematica
Luis,395878,36,Administracao
Jose,645775,70,Medicina
Luis,686474,75,Engenharia
Rodrigo,838907,57,Fisica
Marcia,879622,89,Matematica
Amanda,125597,37,Fisica
Pedro,765885,24,Administracao
Clara,524486,41,Computacao
Lucia,854824,26,Quimica
Amanda,498635,79,Matematica
Celia,926852,13,Computacao
Ana,712117,11,Direito
Luisa,500270,18,Odontologia
Marcos,916635,34,Matematica
Flora,205305,89,Quimica
Flora,503325,71,Medicina
Celia,874456,86,Matematica
Ana,892089,22,Engenharia
Flora,373412,14,Odontologia
Marcia,532972,90,Engenharia
Luisa,604108,68,Medicina
Jose,639270,59,Engenharia
Lucas,985682,32,Odontologia
Amanda,459099,23,Matematica
Zeca,631423,58,Matematica
Ana,296591,76,Quimica
Pedro,310471,85,Fisica
Lucia,785121,49,Odontologia
Lucas,324516,53,Administracao
Lucas,856528,77,Quimica
Amanda,725438,34,Medicina
Maria,954652,42,Matematica
Tiago,855069,11,Administracao
Lucas,559134,55,Odontologia
Clara,210710,28,Letras
Tiago,798599,30,Computacao
Jose,645491,17,Direito
Amanda,826616,56,Computacao
Flora,691929,37,Engenharia
Flora,531421,65,Administracao
Rodrigo,761560,57,Computacao
Luis,652193,88,Engenharia
Luisa,850628,26,Matematica
Tiago,706468,98,Fisica
Tiago,105193,15,Fisica
Marcia,966665,83,Matematica
Lucia,403811,94,Matematica
Ana,456907,29,Odontologia
Rodrigo,717303,60,Direito
Luisa,571652,71,Letras
Joao,423860,78,Computacao
Marcia,196753,10,Odontologia
Flora,661936,75,Quimica
Maria,881228,34,Administracao
Lucia,769553,46,Matematica
Flora,997312,95,Letras
Pedro,601491,86,Odontologia
Zeca,266378,85,Matematica
Lucia,827604,87,Engenharia
Clara,352089,82,Direito
Pedro,475970,31,Letras
Julia,982147,24,Direito
Julia,301909,53,Engenharia
Lucas,748108,84,Letras
Celia,839773,20,Quimica
Jose,636807,58,Administracao
Celia,199867,45,Matematica
Rodrigo,772402,61,Fisica
Marcia,703019,20,Computacao
Zeca,930552,55,Letras
Amanda,680185,37,Administracao
Zeca,718982,47,Administracao
Marcia,284176,37,Engenharia
Luis,214826,74,Fisica
Rodrigo,786298,18,Medicina
Luisa,252090,43,Direito
Rodrigo,629157,47,Medicina
Ana,999650,65,Computacao
Clara,990210,86,Quimica
Tiago,623282,48,Medicina
Marcia,249862,93,Direito
Marcos,484848,68,Direito
Amanda,653970,18,Quimica
Maria,517213,95,Quimica
Lara,930173,26,Medicina
Lucia,434579,70,Fisica
Lara,196327,14,Letras
Joao,897224,95,Matematica
Julia,755105,68,Quimica
Clara,235782,70,Fisica
Ana,176800,54,Administracao
Marcia,365306,86,Matematica
Luis,510387,53,Administracao
Marcia,538863,10,Matematica
Jose,392540,37,Letras
Clara,276624,17,Matematica
Jose,549576,57,Medicina
Ana,931058,29,Engenharia
Celia,275653,86,Medicina
Lucas,272028,54,Fisica
Clara,765160,60,Computacao
Pedro,255791,82,Medicina
Luis,261674,91,Quimica
Lucia,145388,91,Administracao
Tiago,442986,17,Computacao
Flora,455868,56,Medicina
Ana,227993,64,Engenharia
Lucia,166356,77,Fisica
Marcos,219144,28,Engenharia
Rodrigo,424397,15,Medicina
Luisa,638445,70,Engenharia
Luis,768789,75,Quimica
Lucas,508904,28,Letras
Pedro,223332,32,Direito
Amanda,148543,96,Quimica
Lucas,640283,12,Fisica
Joao,641863,24,Medicina
Pedro,861355,81,Matematica
Rodrigo,329957,69,Matematica
Jose,520243,23,Engenharia
Celia,661123,34,Letras
Pedro,778606,74,Fisica
Tiago,284877,55,Direito
Clara,541702,23,Medicina
Joao,578344,72,Matematica
Lucas,437275,24,Fisica
Flora,857371,59,Medicina
Tiago,844396,95,Matematica
Marcos,685685,38,Medicina
Ana,959253,71,Odontologia
Pedro,696906,39,Administracao
Lucia,583859,100,Odontologia
Joao,998315,27,Computacao
Amanda,125150,61,Matematica
Amanda,661002,36,Quimica
Rodrigo,121411,70,Administracao
Zeca,229329,34,Direito
Julia,485966,66,Direito
Luis,216720,22,Engenharia
Marcos,597228,41,Engenharia
Marcia,674445,60,Computacao
Celia,123303,38,Odontologia
Tiago,998231,55,Odontologia
Marcos,386851,29,Quimica
Ana,258370,87,Computacao
Clara,632126,25,Medicina
Ana,878286,32,Odontologia
Lucia,140724,47,Letras
Marcos,328260,60,Quimica
Lucas,553367,58,Fisica
Zeca,523431,84,Computacao
Lucia,497373,55,Direito
Pedro,297933,23,Administracao
Marcos,615857,18,Odontologia
Lucas,830607,67,Fisica
Joao,945264,80,Direito
Flora,451940,80,Fisica
Marcia,738460,35,Engenharia
Jose,726508,90,Medicina
Joao,315573,39,Odontologia
Celia,376394,12,Direito
Clara,684245,16,Odontologia
Luisa,404456,47,Direito
Zeca,389022,10,Administracao
Lara,371438,84,Quimica
Luis,641985,46,Computacao
Jose,330119,18,Medicina
Luis,277023,11,Medicina
Joao,926528,22,Administracao
Luis,651102,38,Quimica
Flora,941895,52,Medicina
Luis,657789,19,Medicina
Tiago,151338,23,Medicina
Luis,781526,31,Odontologia
Jose,378735,36,Administracao
Lucas,343802,22,Medicina
Maria,215794,49,Direito
Ana,125529,72,Fisica
Rodrigo,507990,72,Administracao
Jose,521833,98,Engenharia
Lara,785051,67,Odontologia
Zeca,616027,70,Matematica
Zeca,558709,91,Computacao
Luisa,260302,100,Administracao
Luisa,224520,75,Engenharia
Clara,733904,68,Direito
Lucas,221684,34,Odontologia
Marcia,986988,44,Medicina
Marcia,434685,71,Odontologia
Amanda,101277,74,Administracao
Julia,497788,17,Fisica
Lara,687254,90,Engenharia
Rodrigo,314505,40,Odontologia
Clara,317343,19,Administracao
Pedro,777067,58,Administracao
Marcos,151752,60,Administracao
Lucia,194201,40,Administracao
Lara,556861,63,Direito
Marcos,887227,75,Computacao
Flora,447068,74,Computacao
Marcos,558342,18,Odontologia
Lara,437619,51,Quimica
Marcia,170602,85,Odontologia
Rodrigo,965587,25,Quimica
Amanda,581874,72,Computacao
Pedro,177568,14,Matematica
Tiago,464638,66,Fisica
Joao,483965,58,Matematica
Ana,337926,55,Computacao
Joao,260193,34,Odontologia
Lucia,344923,84,Odontologia
Flora,667959,14,Computacao
Joao,550314,64,Matematica
Lara,470693,66,Odontologia
Luis,938146,30,Computacao
Joao,926114,75,Administracao
Zeca,333105,87,Administracao
Maria,273454,53,Engenharia
Julia,665686,26,Engenharia
Lara,669734,38,Computacao
Ana,126287,99,Administracao
Luisa,270919,73,Computacao
Amanda,433334,80,Letras
Rodrigo,135179,78,Computacao
Julia,457026,46,Administracao
Lara,262384,36,Computacao
Lucia,711743,84,Administracao
Julia,590598,71,Quimica
Flora,235987,87,Medicina
Marcia,834077,26,Administracao
Maria,180739,94,Direito
Rodrigo,766876,85,Matematica
Ana,334083,38,Administracao
Clara,367309,38,Fisica
Tiago,853501,74,Odontologia
Maria,105476,87,Medicina
Julia,874805,73,Odontologia
Lucia,986300,56,Letras
Rodrigo,396348,96,Direito
Luisa,298843,69,Matematica
Ana,113067,67,Matematica
Pedro,910112,64,Fisica
Joao,761714,24,Letras
Clara,562781,56,Direito
Amanda,376512,45,Computacao
Luis,592417,19,Direito
Lucas,549954,66,Administracao
Lucas,669662,94,Odontologia
Lucas,259079,69,Quimica
Luis,495994,80,Medicina
Julia,995731,24,Computacao
Lucas,805974,90,Odontologia
Luisa,303671,60,Administracao
Clara,790283,22,Fisica
Ana,463458,99,Direito
Rodrigo,881311,84,Engenharia
Joao,967556,78,Engenharia
Ana,383111,21,Medicina
Zeca,447400,53,Administracao
Flora,349089,78,Administracao
Lara,407715,26,Fisica
Maria,606647,22,Odontologia
Luis,912811,54,Letras
Celia,648692,39,Matematica
Zeca,464887,81,Computacao
Clara,913718,28,Computacao
Pedro,946941,86,Administracao
Luisa,399541,62,Odontologia
Rodrigo,721391,29,Computacao
Clara,243087,53,Medicina
Marcia,451723,88,Medicina
Jose,680239,72,Letras
Pedro,685076,32,Fisica
Tiago,458631,88,Medicina
Jose,286770,85,Odontologia
Rodrigo,836003,20,Quimica
Amanda,448001,64,Engenharia
Ana,547804,82,Letras
Lara,136873,76,Quimica
Clara,459370,38,Fisica
Rodrigo,628681,20,Medicina
Jose,636831,40,Administracao
Zeca,115173,34,Matematica
Maria,351713,89,Quimica
Tiago,250716,29,Computacao
Marcos,237085,14,Computacao
Lucas,837278,19,Direito
Luisa,649535,88,Matematica
Celia,555763,85,Medicina
Flora,477045,22,Matematica
Flora,617402,66,Fisica
Julia,513639,43,Letras
Joao,736450,53,Odontologia
Pedro,505344,89,Letras
Luisa,694741,47,Matematica
Amanda,188018,56,Matematica
Rodrigo,245092,92,Computacao
Joao,991349,76,Matematica
Flora,216002,87,Medicina
Marcos,756263,62,Matematica
Flora,290088,90,Administracao
Lara,603794,59,Letras
Luis,239730,38,Direito
Pedro,535078,73,Quimica
Julia,920807,72,Engenharia
Marcos,875625,65,Direito
Luisa,558402,46,Medicina
Clara,851507,78,Letras
Flora,669882,94,Quimica
Zeca,705704,90,Fisica
Lara,131910,18,Quimica
Ana,185061,68,Odontologia
Pedro,665170,97,Letras
Jose,593584,36,Letras
Luisa,374019,27,Fisica
Zeca,135735,44,Letras
Pedro,394451,85,Letras
Flora,282606,70,Administracao
Luis,173003,36,Fisica
Joao,911033,56,Administracao
Lara,158208,63,Direito
Marcos,141922,23,Medicina
Jose,178029,98,Administracao
Tiago,411532,71,Direito
Ana,719034,82,Administracao
Marcos,421788,16,Direito
Lucia,444033,63,Letras
Amanda,391927,32,Quimica
Joao,129696,45,Matematica
Tiago,767770,70,Matematica
Lucia,269497,15,Fisica
Tiago,432602,37,Quimica
Rodrigo,878315,96,Letras
Tiago,276060,26,Direito
Tiago,468990,35,Medicina
Clara,994955,32,Administracao
Pedro,421036,57,Matematica
Lara,815408,98,Direito
Rodrigo,127612,87,Administracao
Julia,502450,42,Matematica
Ana,112123,46,Direito
Tiago,326752,27,Computacao
Jose,912297,51,Letras
Maria,362120,27,Fisica
Tiago,239510,52,Direito
